id,account_id,amount,transaction_requested_at,transaction_completed_at,status
969057123575349888,994985248422406400,1181.1,1593524736,1593524738,completed
1424705677307014912,2307049183197986816,1982.8,1588895805,1588895815,completed
1080365027120390272,1208452672197779968,1837.55,1591053699,1591053706,completed
3174200858234406400,2078346903345395712,1636.11,1596039551,1596039570,completed
2245237760136771840,1168635816146226176,1496.63,1581692229,1581692237,completed
1827189463736072960,2994877473236706816,503.08,1587826064,1587826080,completed
2411145841183476224,1744120259142988544,1139.93,1606699884,None,failed
1887570799316659968,1620167665972139008,94.01,1583956718,1583956730,completed
1567875471292458752,1620167665972139008,1141.23,1595560184,1595560191,completed
765136799140283648,2951913227509353984,146.73,1584597454,None,failed
3205334382995771392,2680031936548642304,355.62,1580703796,1580703811,completed
3385896547290893824,2680031936548642304,1506.94,1593126776,1593126792,completed
654039363137480320,2876261618678195712,1423.13,1597482739,1597482739,completed
2136627156940253696,2876261618678195712,1046.14,1584206300,1584206319,completed
3121069111224532992,2249498282617143808,675.61,1581598512,1581598527,completed
2811832397938990592,2249498282617143808,490.47,1594604997,1594605005,completed
595604010044190208,3385662994386571776,1632.46,1596826264,1596826274,completed
1435838062607957760,2542902626707705344,1407.29,1602959223,1602959237,completed
61434686600654984,2542902626707705344,22.19,1585652110,1585652114,completed
2526160164646201856,2542902626707705344,82.47,1596955175,None,failed
3277507719045536256,587213839634695680,1580.71,1599370102,1599370119,completed
757356470635319808,941377813492012288,796.03,1607279469,1607279488,completed
2027947093480561664,995621806733783296,335.22,1584192911,1584192918,completed
583266024808135168,995621806733783296,1653.1,1586642878,1586642893,completed
3263772891700448256,212708943708703264,902.29,1608098609,1608098617,completed
1172845994970329856,1686944665807043840,948.63,1581386598,1581386603,completed
2714516169011587584,1686944665807043840,1330.16,1598896765,1598896771,completed
2351900003066968576,1686944665807043840,1605.1,1580853907,1580853918,completed
976650393621760000,1672218690839975424,1627.42,1595298712,1595298715,completed
1196484606936959744,1672218690839975424,876.4,1592025412,1592025420,completed
1645546655150955008,1672218690839975424,1233.85,1583379821,1583379833,completed
3159162181812390912,2139497563329604864,1910.47,1580969217,1580969218,completed
2761788657190283776,2139497563329604864,1086.13,1598465218,1598465218,completed
1389310761404614912,2253873197740771584,1599.33,1590217099,1590217104,completed
336856656179583680,2253873197740771584,460.07,1585992002,1585992018,completed
333094116743227904,1743328249855732992,1379.72,1588680651,1588680659,completed
1646895684554891520,1743328249855732992,1120.63,1597501306,1597501325,completed
2515670638329259008,3095356634466953728,686.79,1601865545,1601865545,completed
394427002963451840,2217479417114415360,250.13,1597638287,1597638290,completed
2211726182986113024,2217479417114415360,682.94,1608396359,1608396371,completed
3128693928806419456,2217479417114415360,335.41,1578892093,1578892098,completed
2105630300490252288,2217479417114415360,233.06,1593775819,1593775823,completed
408592079616984896,3268938936635121664,166.5,1590157703,1590157709,completed
2810266902548481536,3250437433583321088,390.51,1597618782,1597618799,completed
2835924723440118272,1576054812906108928,1602.72,1592242080,1592242095,completed
2167146519774149376,1576054812906108928,204.86,1595538048,1595538062,completed
2930005433810323456,1576054812906108928,188.49,1602473676,1602473676,completed
2732003192132263424,3179749904068270080,893.73,1605916332,1605916344,completed
726768710342318208,3179749904068270080,1379.01,1583769368,1583769372,completed
2725863070747293184,2197434402905953280,1869.09,1608986760,1608986764,completed
2667243150962287104,2197434402905953280,1333.3,1590237312,1590237312,completed
2933807326898343424,2197434402905953280,1824.7,1590750837,1590750844,completed
890235171386231680,434787599364796608,1313.66,1581758139,1581758151,completed
637419159432392960,434787599364796608,484.93,1583875467,1583875468,completed
2349392732285622784,2417936534473050112,1458.49,1585586081,1585586089,completed
2215074510169195520,2417936534473050112,1569.16,1593461136,1593461147,completed
2546027689210115584,2680593960694184960,1885.55,1607437739,1607437749,completed
56541006137126664,2680593960694184960,885.72,1578529670,1578529681,completed
3011425619116796928,2560648228807753216,1099.13,1608762266,1608762272,completed
3358605054504446464,2560648228807753216,1662.67,1607784475,1607784479,completed
2670744107247447552,1500188662098280960,909.1,1594982096,1594982099,completed
22775129993034424,3378625499081244672,851.12,1582062517,1582062531,completed
3030873429234612736,3378625499081244672,1063.86,1600196668,1600196677,completed
2775134536471034368,3378625499081244672,1022.3,1602123646,1602123651,completed
20258209345529612,1561164223080358656,382.87,1608360066,1608360076,completed
1668604212717256448,2150099986180452608,1134.58,1596764110,1596764110,completed
179035839887554240,3234793611125973504,938.91,1605709391,1605709407,completed
352973248873691712,3234793611125973504,545.91,1598641324,1598641340,completed
3267944295324234240,3234793611125973504,197.82,1593141219,1593141227,completed
37370577682199896,2983792313046721536,1780.44,1582543852,None,failed
153388293766434272,2100495529286620672,1369.68,1594386839,1594386853,completed
1785098871541809920,2100495529286620672,800.32,1584186846,1584186849,completed
815749486263080576,2100495529286620672,688.01,1590254446,1590254458,completed
1984412537671479808,2100495529286620672,479.78,1607286319,1607286333,completed
101233858279003984,2100495529286620672,1328.43,1600937695,1600937698,completed
818294816999159808,1269203370773489920,599.38,1578865535,1578865549,completed
453513425865302336,1269203370773489920,1329.81,1594171634,1594171634,completed
1257820799208157952,1728217725037335296,433.93,1595953861,1595953879,completed
1721981122112288768,1728217725037335296,1933.99,1587929490,1587929505,completed
2087027279261471488,717975587160778880,1999.44,1605569340,1605569346,completed
2528076905905244160,1100973411387395968,1107.82,1603880951,1603880959,completed
3122973242418358272,1100973411387395968,741.12,1587280796,1587280813,completed
2278942130502503936,1100973411387395968,1036.42,1579856358,1579856367,completed
2087916385339212544,1100973411387395968,1893.33,1583452687,1583452701,completed
850737415764613632,2300937172497233408,754.01,1595061684,None,failed
1844361973546352640,2300937172497233408,697.78,1586093947,1586093966,completed
3007634915869857792,464648525663678528,656.52,1589085002,1589085003,completed
2623716577147247104,464648525663678528,1829.73,1609098169,1609098173,completed
629674570821402752,464648525663678528,794.86,1591266847,1591266863,completed
746506660690367104,2369144338064188928,1364.4,1603381864,1603381882,completed
1205301170709170176,2369144338064188928,1836.17,1590987182,None,failed
1842791314071319552,1818450619192449280,1852.08,1584697610,1584697617,completed
1577901913464987136,1818450619192449280,1020.63,1603285281,1603285293,completed
1384499465696514560,1818450619192449280,42.7,1598847439,1598847440,completed
2446889099451070464,423836350719810944,1357.27,1585960003,1585960009,completed
1030570186605871744,423836350719810944,1222.03,1581987631,1581987634,completed
108020011745783776,1261014087679532032,358.9,1593437535,1593437554,completed
78190072752142112,1261014087679532032,714.84,1579855973,1579855984,completed
2479098777656835072,2034349594210171648,1776.71,1605470792,1605470793,completed
1082000738534556672,2034349594210171648,1921.72,1579605493,1579605501,completed
2342469667705789952,2034349594210171648,956.22,1583022761,1583022776,completed
1770705434312758528,2034349594210171648,1248.73,1586528270,1586528287,completed
1262286283824401152,2762511279080810496,1219.7,1605965693,1605965695,completed
2228675763035562240,2762511279080810496,1090.2,1586442398,1586442413,completed
3152146043998972416,2762511279080810496,1549.68,1592835633,1592835640,completed
2309456773367240192,2782620933627293696,114.4,1586327879,1586327884,completed
2752019689734519296,2782620933627293696,80.74,1592425546,1592425548,completed
1465314341079543040,2782620933627293696,1104.86,1599489957,1599489964,completed
753970222536981504,2317730837342574592,591.97,1597229457,None,failed
1554899553242140416,2317730837342574592,135.37,1606033456,1606033458,completed
1237137445313649920,1702680208601907456,474.2,1581561513,1581561521,completed
2602196126032867328,1702680208601907456,1135.89,1598240055,1598240059,completed
1317798953852769536,1702680208601907456,1085.83,1596304103,1596304117,completed
402963304994584128,1610997083436013824,617.7,1592405588,1592405602,completed
1504889415570148096,1610997083436013824,1589.57,1601652787,1601652789,completed
979633304696856576,1610997083436013824,133.12,1607223751,1607223763,completed
287657634022895200,1610997083436013824,920.99,1605738197,1605738197,completed
3242407991834039296,1431430621285768448,1570.74,1590215996,1590216010,completed
1573868201801760768,1431430621285768448,931.94,1584950145,1584950153,completed
195484234336738016,1431430621285768448,1394.05,1591028528,1591028543,completed
1570457849488965120,1431430621285768448,315.32,1593742280,1593742284,completed
196185421867995616,1575450670747811328,1140.35,1579633155,1579633155,completed
3169737879411987456,1575450670747811328,1166.28,1594268728,1594268740,completed
1846106520111879168,585558974073297920,749.04,1589447222,1589447235,completed
2995166935144984576,585558974073297920,1330.84,1608539301,1608539319,completed
646956561990500096,1641327779543874048,761.67,1608436637,1608436637,completed
645342207366715392,1641327779543874048,1397.98,1581809116,1581809119,completed
137647842550001664,1641327779543874048,942.73,1606102083,1606102096,completed
2344596084515404800,1641327779543874048,161.87,1597424884,1597424894,completed
2179949515387880704,1641327779543874048,444.71,1609127082,1609127088,completed
1382897068880505344,362519082276314112,1609.32,1585009039,1585009046,completed
1256392431989971712,2364396966237895168,83.03,1600768272,1600768273,completed
1831007786490521600,2364396966237895168,1034.76,1599622946,1599622946,completed
666967675943208576,2364396966237895168,1555.1,1600086473,1600086475,completed
1005743798095377024,2364396966237895168,1531.52,1584421516,1584421532,completed
3378576272376420864,2364396966237895168,100.82,1590380388,None,failed
3347211759754219008,2364396966237895168,3.01,1588886384,1588886402,completed
3175287842918253568,2364396966237895168,771.49,1587823342,1587823343,completed
595363539147833088,979654000177807616,795.19,1591870761,None,failed
29201159412744592,979654000177807616,543.63,1590283896,1590283910,completed
2795214052585690624,979654000177807616,497.18,1592488067,1592488076,completed
1540336382766819328,979654000177807616,1693.84,1584624282,1584624290,completed
2832948658705812992,979654000177807616,1890.02,1579885294,1579885307,completed
2572076766132066304,2020202567299830272,1107.75,1603409596,1603409607,completed
1263787362357126400,2020202567299830272,1017.98,1589646959,1589646977,completed
939137044639960704,2020202567299830272,1352.66,1607833977,1607833978,completed
2425749297913158144,2020202567299830272,128.51,1578666511,1578666525,completed
1755896471048603136,2020202567299830272,1277.53,1608266628,1608266639,completed
1450993334505757952,2020202567299830272,1310.49,1594345210,1594345220,completed
55647626440122840,655475131890817024,1216.34,1594638288,1594638293,completed
2401995688691652608,655475131890817024,1875.54,1609151130,1609151139,completed
2389681921052294656,100642855136823056,1328.13,1581519188,1581519194,completed
832133632756482048,1565903926780073728,516.69,1608485331,1608485336,completed
474560549355910144,1565903926780073728,1317.98,1602504994,1602505003,completed
2039643841179456000,1565903926780073728,395.07,1589806356,1589806367,completed
2826774607461602304,1565903926780073728,1756.21,1589788933,1589788950,completed
2488377400870816768,2001021613139299072,1421.65,1592679133,1592679147,completed
1348451265058038016,2001021613139299072,492.63,1594042788,1594042804,completed
2803764993846656000,2001021613139299072,1277.98,1585360781,1585360798,completed
3003752194129684480,2001021613139299072,1643.19,1604831692,1604831703,completed
396966454682003072,2001021613139299072,1389.53,1605953263,1605953264,completed
612178984728296192,1242835248533352192,533.49,1605696623,1605696627,completed
428567108784488256,1154395376245267200,674.02,1585399754,1585399756,completed
2666527817162679296,1154395376245267200,455.91,1580333205,1580333210,completed
1603303476409517056,1154395376245267200,1082.67,1591917656,1591917675,completed
2066885311495088640,1154395376245267200,1238.59,1602152975,1602152977,completed
2220976030449154048,3013607912610328576,1901.78,1606710316,1606710324,completed
1915219497450882560,3013607912610328576,1668.75,1602496397,1602496409,completed
1721217967647350784,3013607912610328576,756.38,1599411447,1599411458,completed
1031807213173988992,3013607912610328576,630.48,1586902906,1586902906,completed
318394339840464960,3013607912610328576,698.55,1589055796,1589055798,completed
2348857026915906560,1327634959155804928,913.58,1589334975,1589334989,completed
171759071200783072,1327634959155804928,1322.15,1582549247,1582549256,completed
255066925465926720,1327634959155804928,142.06,1606169757,1606169764,completed
2772079107273740288,1327634959155804928,604.34,1600280626,1600280643,completed
1012747270133013888,662889131085614592,1687.8,1604940611,1604940615,completed
847424168889531008,662889131085614592,1612.49,1584271359,1584271362,completed
1616470153400972288,662889131085614592,1591.75,1594005028,1594005030,completed
2610656813097654784,335153731199811136,426.19,1604394136,1604394148,completed
1932039115848947712,335153731199811136,663.94,1583539662,1583539672,completed
464909554786874816,335153731199811136,267.62,1587512954,1587512966,completed
1110330198595321728,335153731199811136,613.93,1589504309,1589504318,completed
2585240487458080256,335153731199811136,1823.88,1589140684,1589140684,completed
1573887634862263552,335153731199811136,1148.77,1583747442,1583747443,completed
386712669398627264,273757119889734016,1307.63,1596264318,1596264336,completed
393415974866288512,273757119889734016,1051.58,1589245308,1589245309,completed
876912866767755008,273757119889734016,1370.11,1590594560,1590594565,completed
1427777110641215488,273757119889734016,1533.05,1600431605,1600431610,completed
1553752386201219328,1411654469209523200,18.77,1579052568,1579052583,completed
1459134520732312576,1411654469209523200,1749.54,1607906288,1607906290,completed
2285437978237904384,1411654469209523200,231.31,1595517641,1595517658,completed
2457324435510469120,1411654469209523200,1708.89,1604480553,1604480559,completed
3316213248490034688,565707937922499008,1267.24,1604961641,1604961654,completed
2691114518676100096,565707937922499008,133.48,1578851537,1578851542,completed
72952695089023296,565707937922499008,1061.17,1584652526,1584652529,completed
2914032486191640064,1721903123063554816,1230.02,1599361952,1599361969,completed
2286374077752579584,1322455016220591104,398.61,1594480051,1594480070,completed
2617679398680313344,1322455016220591104,1949.96,1584413111,1584413125,completed
1368248609086782464,1322455016220591104,64.13,1578516157,1578516162,completed
2681080664573435904,1322455016220591104,89.26,1583457824,1583457826,completed
3131021992115285504,252304580800875488,587.39,1606481196,1606481202,completed
245685055034211104,252304580800875488,70.94,1583276335,1583276339,completed
2652695907688148992,252304580800875488,190.08,1581939552,1581939571,completed
808100358838803456,252304580800875488,684.52,1580552521,1580552534,completed
1771617842075980544,388141757605628992,860.77,1587442687,1587442696,completed
2844123335430078976,2448743790834618368,1754.1,1587471146,1587471155,completed
1066245881095239168,3286338426740321792,1871.39,1583348730,1583348746,completed
2827170169727901696,3286338426740321792,344.59,1578022256,1578022275,completed
815823935502370944,3286338426740321792,849.31,1608586626,1608586628,completed
742107331124350464,3286338426740321792,620.97,1599034644,1599034644,completed
2937073986240419328,3286338426740321792,1047.49,1608508842,1608508856,completed
434155860664699264,2063889758986716672,10.77,1585561435,1585561451,completed
3377489630321433600,2063889758986716672,1824.69,1602522808,1602522810,completed
2686186060276322816,2063889758986716672,444.36,1603295939,1603295939,completed
1742960380761399808,236801783846421792,1365.99,1578428546,1578428565,completed
1502239084409322496,236801783846421792,1742.58,1605755379,1605755388,completed
1965216874254607872,236801783846421792,1123.8,1600622328,1600622339,completed
2539918853852496896,236801783846421792,1072.11,1588386018,1588386029,completed
548618422520633088,236801783846421792,498.17,1591402180,1591402187,completed
3389737990551468544,355441437366237248,504.93,1589724135,1589724152,completed
2445888105803776512,355441437366237248,984.99,1608677622,1608677634,completed
666322331321987200,355441437366237248,95.55,1606040794,1606040809,completed
1103209059128355840,355441437366237248,1997.18,1589586513,1589586519,completed
1624935022626640640,355441437366237248,1212.49,1606007513,1606007527,completed
669771444476615168,355441437366237248,241.02,1605332993,1605333012,completed
2195344241861349376,355441437366237248,1824.78,1586769719,None,failed
2050246946636896256,3385126743822344192,160.05,1602628950,1602628951,completed
2624058392092289536,3385126743822344192,542.0,1589579309,1589579325,completed
2923482470839532032,57790139548149152,844.65,1605049732,1605049747,completed
2808686966569316864,57790139548149152,1636.8,1599741493,1599741498,completed
1229968769177759744,57790139548149152,346.35,1582858795,1582858802,completed
1206727208213131264,3193746832082583040,1086.44,1579730706,1579730708,completed
2028209810595158016,65124676727719544,176.24,1591615976,1591615990,completed
259712891583808800,65124676727719544,1993.35,1597409441,1597409454,completed
1517198184990245376,2103456069086255872,1244.31,1604151705,1604151711,completed
480815679304483328,2103456069086255872,53.39,1603975678,1603975688,completed
1370229074061721600,2103456069086255872,1801.07,1603477078,1603477092,completed
28149304020674616,2103456069086255872,262.35,1585773931,1585773938,completed
1052801974115339008,2103456069086255872,1283.35,1591380785,1591380800,completed
1134885038762610944,2103456069086255872,558.96,1582447752,1582447766,completed
563559927686310976,2103456069086255872,761.67,1608298316,1608298316,completed
451006741896875584,2103456069086255872,1335.03,1604209911,1604209917,completed
1028775078441734144,2103456069086255872,823.08,1602551967,1602551975,completed
1826226069245490432,951010589121493504,129.53,1601984298,1601984305,completed
2600570914416300544,951010589121493504,358.27,1594514811,1594514816,completed
869011063146552576,3009940372403968512,973.03,1587059186,1587059191,completed
2259768358833678848,3009940372403968512,254.93,1595525088,1595525098,completed
1843233497062614528,1304758444438293504,560.6,1595642521,1595642529,completed
1120795144377721472,1304758444438293504,112.36,1608308457,1608308472,completed
1593340431767217408,2047818641486718720,1524.73,1589355815,1589355829,completed
347918483843168832,2047818641486718720,1645.8,1588382317,1588382325,completed
2877071147182791168,2047818641486718720,1880.2,1601812671,1601812679,completed
3099416696572476928,2047818641486718720,1684.22,1602420512,1602420512,completed
994031480275429504,1740892857749742592,244.62,1579192438,1579192445,completed
855755197606005120,1740892857749742592,1189.47,1603301652,1603301658,completed
542209941420007232,1740892857749742592,89.08,1607191866,1607191870,completed
2450718864459141120,1778659349268107264,1953.7,1605335423,1605335437,completed
979063447870757760,1778659349268107264,1839.16,1578428564,1578428580,completed
3380488630544412672,1778659349268107264,1851.8,1594376466,1594376483,completed
2184340503987878656,1778659349268107264,213.92,1604607374,1604607388,completed
3305219240302038016,2415549925008779776,854.57,1593082375,1593082380,completed
962780722192795136,2415549925008779776,1515.84,1578325512,1578325516,completed
2930484250690590208,2415549925008779776,1398.88,1591212447,1591212458,completed
215461401900745664,2415549925008779776,678.21,1589301636,1589301653,completed
249459000109162752,931073826060581248,69.24,1594540528,1594540538,completed
1720253146516066304,931073826060581248,122.44,1581132956,1581132968,completed
2306575764545062400,931073826060581248,612.78,1609051796,1609051796,completed
3401287825523993600,931073826060581248,762.51,1602301303,1602301315,completed
1403313462649256960,1594708967978597120,1783.9,1587378778,1587378797,completed
402883810887067712,1594708967978597120,852.34,1588810435,1588810435,completed
3336975464340879872,1594708967978597120,498.41,1593672521,1593672522,completed
2381161158013426176,1594708967978597120,658.7,1606727665,1606727679,completed
2165776660239902208,381620719800980864,1989.52,1595438021,1595438024,completed
1306840368358408704,381620719800980864,782.76,1592960498,1592960498,completed
969485422245861760,381620719800980864,1789.8,1584702120,1584702138,completed
2566595078025758208,381620719800980864,54.2,1597348214,1597348221,completed
1169696251677231872,381620719800980864,145.43,1603853431,1603853449,completed
645116797465587968,381620719800980864,1652.05,1581969743,1581969749,completed
3088217124370757120,2754797928368820736,23.32,1593885337,1593885344,completed
2565736474740137472,2754797928368820736,1679.1,1584160976,1584160988,completed
3367354124422191616,2754797928368820736,1045.64,1585018248,1585018255,completed
1737306364333469184,2754797928368820736,1667.37,1580654294,1580654307,completed
1135754188197141,2754797928368820736,703.3,1578727185,None,failed
377121114318035520,328942807669805760,140.74,1599077849,1599077855,completed
1371737252693555712,328942807669805760,914.03,1602957273,1602957276,completed
1771797403706470912,328942807669805760,1610.15,1606651742,1606651749,completed
2781187936434418176,328942807669805760,154.66,1594925523,1594925534,completed
3176476735148554240,328942807669805760,1983.92,1592279554,1592279559,completed
1890087234656489472,328942807669805760,150.51,1605040438,1605040454,completed
3249579064365783040,660940592567629184,1230.0,1585953632,1585953634,completed
1098499066673352448,660940592567629184,932.88,1594506040,1594506041,completed
2364697857739597824,660940592567629184,720.07,1585298825,1585298834,completed
2029476407138113792,660940592567629184,1900.79,1599970831,1599970848,completed
1827612930678302976,660940592567629184,1925.83,1578445881,1578445883,completed
40887776316934160,1076463795414608256,1730.14,1594584240,1594584248,completed
3110819396846711808,1076463795414608256,1111.82,1596146742,1596146745,completed
1543040771334348544,997063098845176320,1443.96,1599483138,1599483151,completed
2517324397091518464,997063098845176320,1518.45,1591986607,1591986611,completed
529089953042276288,997063098845176320,1799.36,1586877883,1586877894,completed
2447888944988633600,997063098845176320,867.03,1596153881,1596153883,completed
2477214531183335936,1727804231324983040,1803.18,1601606997,1601606998,completed
1863620098208708096,1727804231324983040,1299.26,1584959489,1584959499,completed
2718392761422817792,1727804231324983040,635.75,1582528343,1582528352,completed
516475538502257984,1727804231324983040,1954.9,1595960228,1595960230,completed
885003058577419776,1727804231324983040,342.94,1583958495,1583958497,completed
1212157321349205504,1727804231324983040,1787.24,1578377492,1578377494,completed
870187866862690432,397779778348842368,1469.42,1595556997,1595557014,completed
2362297826441592832,397779778348842368,1730.77,1584031335,1584031346,completed
3171159173701153280,397779778348842368,173.78,1607196076,1607196093,completed
1461246912541348352,397779778348842368,42.93,1578038808,1578038827,completed
1683984550724615424,1834122881368515584,1661.66,1585858636,None,failed
1717375499623988992,1834122881368515584,941.87,1609222658,1609222674,completed
2454512176805855232,1834122881368515584,59.17,1582486503,1582486505,completed
2808979214140308992,1834122881368515584,51.03,1602660415,1602660430,completed
3378587061146485248,1834122881368515584,1376.14,1590181459,1590181472,completed
668345781243092224,1834122881368515584,1471.91,1597542081,1597542094,completed
53866592913197080,2814283565984264192,4.87,1606654278,1606654278,completed
2287031793967217664,2814283565984264192,248.28,1598710537,1598710551,completed
3215278661280451584,2814283565984264192,303.7,1591713317,1591713330,completed
2291041921221992192,2601869150569993216,1271.34,1581567794,1581567797,completed
1474296698171143680,2601869150569993216,1928.64,1581735103,1581735105,completed
1749505181106563840,1113582047487279872,184.18,1590054153,1590054169,completed
163214419373940128,1113582047487279872,742.48,1585232600,1585232605,completed
1126591307047228800,2479636480148733952,1314.06,1602456633,None,failed
828437232190729856,2479636480148733952,428.43,1583860463,1583860476,completed
3076606320491605504,2479636480148733952,1238.18,1578656740,1578656758,completed
1027621940412959488,2479636480148733952,201.41,1601700802,1601700811,completed
1943611662143831552,507467075653182080,1999.59,1595299823,1595299837,completed
843864892110288256,507467075653182080,799.63,1588302865,1588302865,completed
936741932249928960,507467075653182080,1714.62,1606339748,1606339759,completed
3013629817616750592,507467075653182080,414.57,1580229268,1580229272,completed
2590809282840775168,507467075653182080,942.55,1594601459,1594601466,completed
3225551745769499648,507467075653182080,1254.97,1591794892,1591794894,completed
1837225898395543808,2418984228449079808,57.3,1580851550,1580851556,completed
2955085485446011392,2418984228449079808,203.91,1594315404,1594315411,completed
484748677444005504,2418984228449079808,624.0,1606955601,1606955609,completed
1779692998451048448,2418984228449079808,335.51,1607128024,1607128039,completed
1953304284816665088,56360672140467840,1736.56,1580161266,1580161277,completed
897591623518987904,56360672140467840,1832.88,1591288545,1591288560,completed
2390319250725015552,56360672140467840,1381.39,1585726852,1585726852,completed
10404657471672702,56360672140467840,1508.8,1602785629,1602785643,completed
103690336974905936,67821389958745288,257.28,1609329484,1609329486,completed
800986664372357120,67821389958745288,417.88,1608624000,1608624014,completed
2384028365163265536,67821389958745288,1778.66,1589943673,1589943689,completed
3298874695450869248,2426178273671988224,36.92,1603764933,1603764945,completed
508615801185743936,2426178273671988224,1021.4,1607445068,1607445070,completed
1706615942207113472,2426178273671988224,1081.24,1593026405,1593026411,completed
3496408541390377,2426178273671988224,876.34,1585981755,1585981773,completed
762750095393290752,2426178273671988224,1151.47,1580160675,1580160681,completed
642264725412292864,2426178273671988224,1059.93,1595330719,1595330726,completed
3048400022189244928,2397896734648502272,1176.29,1581448075,1581448090,completed
2049254667427684608,2397896734648502272,98.59,1593593809,1593593809,completed
3029259888880239104,2397896734648502272,1356.01,1581396784,1581396788,completed
1215279556025304320,331419955284032128,1213.95,1592778431,1592778432,completed
21357029544645076,331419955284032128,55.29,1594822582,1594822591,completed
3177802993662017536,1226892014445083904,187.76,1589103371,1589103381,completed
1728847997736257536,1226892014445083904,647.35,1586907401,1586907410,completed
1301731389551825408,1226892014445083904,114.03,1604940870,1604940870,completed
128474319686645520,1226892014445083904,1043.21,1600325948,1600325952,completed
3360830954985560064,1226892014445083904,792.6,1593482406,1593482406,completed
3371118165171406336,1226892014445083904,1018.74,1607037699,1607037704,completed
2926575059301167616,1455490466676286208,1476.97,1579644672,1579644681,completed
2350977667711567872,1455490466676286208,957.61,1584420617,1584420618,completed
3361382749001816576,1455490466676286208,155.88,1595636512,1595636518,completed
13704206380848078,727944132672623360,1924.04,1582341675,1582341693,completed
3297527679863667712,727944132672623360,1260.1,1605306154,1605306156,completed
982367108927568128,727944132672623360,1440.5,1584610454,1584610467,completed
1799403810750768384,1873033090540755456,1466.29,1593409704,1593409710,completed
853768060006071936,1873033090540755456,1867.74,1601252065,1601252084,completed
2527841558439967744,1873033090540755456,154.16,1604876066,1604876083,completed
1357739540252166144,1873033090540755456,631.64,1606070223,1606070228,completed
336715846739139904,1873033090540755456,543.74,1603357900,None,failed
1388525326564278528,1279010721040055296,465.3,1587621311,1587621326,completed
1540728498955772416,1279010721040055296,616.3,1599163305,1599163323,completed
1131610355292238080,172640470474769632,563.8,1602074536,1602074553,completed
1284731043236034048,172640470474769632,1025.44,1591656886,1591656903,completed
319966024349459456,172640470474769632,1857.8,1607561604,1607561618,completed
549811074959940864,2937213920413407744,273.68,1601325853,1601325862,completed
2769056457106792448,2937213920413407744,1984.32,1594198209,1594198227,completed
684845401149845248,2475956768878766080,445.58,1597408649,1597408650,completed
2619566951464306688,2475956768878766080,1354.21,1589850738,1589850748,completed
674080933322633856,2475956768878766080,1829.62,1590743091,1590743096,completed
1637817774430929408,2475956768878766080,777.49,1581932579,1581932592,completed
190074740382377440,2769294509044593664,821.44,1600003182,1600003182,completed
951483555892477824,2769294509044593664,1055.95,1599770431,1599770448,completed
398079233874686144,2769294509044593664,1107.54,1584693785,1584693785,completed
2294453258995590400,2769294509044593664,281.52,1586646100,1586646105,completed
2614308244118925312,2769294509044593664,404.48,1591612008,1591612017,completed
2119568255892308736,1296073120562886912,1462.45,1609428039,1609428042,completed
1413914287560355584,1296073120562886912,311.78,1592357064,1592357069,completed
3354178543779794432,1296073120562886912,738.05,1582411082,1582411091,completed
555840457247210560,1296073120562886912,1082.61,1578522409,1578522424,completed
